"","rat_gene_id","rat_gene_symbol","LHNS1","LHNS2","LHNS3","IGFNS1","IGFNS2","IGFNS3","PDGFNS1","PDGFNS2","PDGFNS3"
"5786","ENSRNOG00000037223","AABR07012592.1",0,0,0,0,0,0,0,0,0
"5787","ENSRNOG00000029339","Ndufs5-ps2",195,227,304,581,333,323,344,556,563
"5788","ENSRNOG00000067361","Rhno1-ps2",82,48,48,91,47,84,45,69,68
"5789","ENSRNOG00000030747","Rpl38-ps8",349,324,424,574,704,478,502,547,651
"5790","ENSRNOG00000070872","Lce1g",0,0,0,0,0,0,0,0,0
"5791","ENSRNOG00000010741","Tigd4",8,4,13,15,4,11,2,11,9
"5792","ENSRNOG00000021101","Sema6c",16,7,5,45,7,52,23,38,27
"5793","ENSRNOG00000065432","Rap2b",156,135,145,238,186,302,194,245,248
"5794","ENSRNOG00000065162","Tdpoz2",0,0,0,0,0,0,0,0,0
"5795","ENSRNOG00000063704","Mindy3-ps1",0,1,1,0,0,0,0,1,0
"5796","ENSRNOG00000069915","Tdpoz1-ps9",0,0,0,0,0,0,0,0,0
"5797","ENSRNOG00000009314","Ivl",0,0,0,0,0,0,0,0,0
"5798","ENSRNOG00000065565",NA,1,0,4,1,0,0,0,3,0
"5799","ENSRNOG00000031144","Sprr1b",0,0,0,0,0,0,0,0,0
"5800","ENSRNOG00000009574","Crct1",0,0,0,0,0,0,0,0,0
"5801","ENSRNOG00000017695","Prdx1l1",2132,1838,2478,5344,3500,5002,4343,6683,6049
"5802","ENSRNOG00000022745","RGD1306502",122,94,112,175,109,142,130,176,168
"5803","ENSRNOG00000071169","LOC102551936",0,0,0,0,0,0,0,0,0
"5804","ENSRNOG00000009383","LOC102552326",0,0,0,0,0,0,0,0,0
"5805","ENSRNOG00000065447","LOC120100604",0,0,0,0,0,0,0,0,1
"5806","ENSRNOG00000065886","LOC102549173",16,9,20,18,11,33,14,19,50
"5807","ENSRNOG00000021166","Ecm1",1904,1161,1573,1155,766,1390,2611,3600,2781
"5808","ENSRNOG00000011929","Abcd3",421,328,319,883,595,777,737,1145,960
"5809","ENSRNOG00000031358","Rplp0l1",418,404,459,634,470,419,398,658,574
"5810","ENSRNOG00000016432","Samd13",18,4,3,15,13,18,13,30,21
"5811","ENSRNOG00000016044","Mab21l3",0,0,0,1,0,0,1,11,2
"5812","ENSRNOG00000017723","Cept1",170,160,194,343,207,235,315,396,338
"5813","ENSRNOG00000009326","Smcp",0,0,0,0,0,0,0,0,0
"5814","ENSRNOG00000011284","Sgms2",321,264,387,167,149,255,444,512,455
"5815","ENSRNOG00000014143","Col24a1",18,12,17,2,3,10,11,26,30
"5816","ENSRNOG00000014872","Sec24d",4637,3279,4842,5202,3404,6757,2105,4450,3595
"5817","ENSRNOG00000020255","Sars1",2866,1689,1636,3586,1603,2903,2237,3448,3277
"5818","ENSRNOG00000064204","Lpar3",104,53,44,160,61,129,43,104,79
"5819","ENSRNOG00000070921",NA,16,14,17,18,11,22,2,14,9
"5820","ENSRNOG00000015274","Ddx20",219,178,217,339,250,289,220,338,309
"5821","ENSRNOG00000017744","Dram2",190,172,220,387,227,375,319,608,461
"5822","ENSRNOG00000025297","Gpr171",0,0,0,0,0,0,0,0,0
"5823","ENSRNOG00000021182","Sv2a",252,152,162,231,173,296,331,682,543
"5824","ENSRNOG00000009955","Plch1",7,3,7,43,25,29,54,35,39
"5825","ENSRNOG00000011317","Pkn2",835,688,895,1404,1024,1239,1125,1610,1456
"5826","ENSRNOG00000037115","Chi3l3",0,0,0,0,0,0,0,0,0
"5827","ENSRNOG00000023965","Arhgef38",0,1,0,0,0,0,0,0,0
"5828","ENSRNOG00000019754","Gdap2",177,162,168,314,200,348,281,446,441
"5829","ENSRNOG00000013798","Fnbp1l",231,172,173,557,285,427,213,302,249
"5830","ENSRNOG00000022218","Ifi44",49,41,32,276,169,204,198,290,253
"5831","ENSRNOG00000019240","Ampd2",877,415,429,1152,512,1116,528,1040,771
"5832","ENSRNOG00000053349","Rrh",3,2,3,11,9,7,4,9,2
"5833","ENSRNOG00000069596","LOC103689940",0,0,0,0,0,0,0,0,0
"5834","ENSRNOG00000065742",NA,0,0,0,0,0,0,0,0,0
"5835","ENSRNOG00000048949","Elovl6",80,82,87,195,142,210,197,393,305
"5836","ENSRNOG00000036885","Gbp3",0,0,0,1,0,1,0,0,0
"5837","ENSRNOG00000045743","Etnppl",1,0,0,0,1,1,0,1,1
"5838","ENSRNOG00000069593",NA,0,0,1,8,0,3,6,10,8
"5839","ENSRNOG00000019211","Olfml3",1423,833,867,3409,1725,3784,3774,4795,5103
"5840","ENSRNOG00000013872","P2ry14",0,0,0,0,0,0,0,0,0
"5841","ENSRNOG00000023943","Gbp1-ps1",0,0,0,0,0,0,0,0,0
"5842","ENSRNOG00000013894","Gpr87",0,0,0,0,0,0,0,0,0
"5843","ENSRNOG00000064223",NA,0,0,0,0,2,0,0,1,7
"5844","ENSRNOG00000029756","P2ry13",0,0,0,0,0,0,0,0,0
"5845","ENSRNOG00000015655","Ptgfrn",3071,1941,2083,3632,2096,3691,2275,4156,3676
"5846","ENSRNOG00000019333","Hipk1",4115,2624,3082,4791,2860,4860,4940,7791,6554
"5847","ENSRNOG00000014490","Bdh2",317,248,259,813,387,593,490,580,512
"5848","ENSRNOG00000070399","Gbp6-ps2",0,0,0,0,0,0,1,1,1
"5849","ENSRNOG00000013902","P2ry12",0,0,0,0,0,0,0,0,0
"5850","ENSRNOG00000043426","Kyat3",18,26,7,127,50,54,51,60,55
"5851","ENSRNOG00000011025","Trmt10a",145,99,90,222,143,203,115,176,172
"5852","ENSRNOG00000013917","Igsf10",0,1,1,1,1,7,2,0,0
"5853","ENSRNOG00000056332","Miga1",24,12,11,23,24,11,11,17,8
"5854","ENSRNOG00000015987","Rap1gds1",1107,633,770,1040,611,814,602,1099,818
"5855","ENSRNOG00000019367","Dclre1b",330,236,250,402,244,403,282,425,373
"5856","ENSRNOG00000069829","Slc9b1",1,0,0,1,2,2,0,2,0
"5857","ENSRNOG00000045764","Cxxc4",0,0,0,0,1,0,0,1,0
"5858","ENSRNOG00000011294","Usp33",444,356,375,829,562,606,654,773,701
"5859","ENSRNOG00000016571","Ngf",182,154,224,122,64,96,204,181,255
"5860","ENSRNOG00000067239","Ppm1l",651,323,353,743,374,683,650,1124,792
"5861","ENSRNOG00000051854","Enpep",490,346,304,523,340,487,3034,5070,4393
"5862","ENSRNOG00000021581","Rapgef2",515,310,283,377,209,437,210,443,365
"5863","ENSRNOG00000018798","Bcan",2,1,0,1,0,5,1,1,0
"5864","ENSRNOG00000018870","Hapln2",1,0,0,1,0,0,0,0,0
"5865","ENSRNOG00000070442",NA,55,38,41,35,28,54,19,66,57
"5866","ENSRNOG00000055257","Selenof",2464,2548,3078,5434,3914,4948,5994,9401,9390
"5867","ENSRNOG00000010306","H2az1",198,243,258,729,586,616,288,484,570
"5868","ENSRNOG00000060107","Dnajb14",260,121,149,305,173,261,186,327,228
"5869","ENSRNOG00000018220","Pde4dip",1415,862,1086,1323,814,1416,810,1600,1190
"5870","ENSRNOG00000025074","Fgg",0,0,0,0,0,0,0,1,0
"5871","ENSRNOG00000011589","Camk2d",2098,1545,1609,2290,1451,2635,3261,4512,4515
"5872","ENSRNOG00000052232","Cyb561d1",73,35,34,111,42,81,93,114,118
"5873","ENSRNOG00000014857","C2h1orf52",184,114,147,331,160,228,147,241,254
"5874","ENSRNOG00000059604","Loricrin",0,0,0,0,0,0,0,0,0
"5875","ENSRNOG00000063253","Adgrl2",0,0,0,0,0,0,0,0,0
"5876","ENSRNOG00000018131","Slc16a4",15,28,73,18,37,47,47,72,46
"5877","ENSRNOG00000010655","Mttp",0,0,0,0,0,0,0,1,0
"5878","ENSRNOG00000010552","Lamtor3",365,294,352,608,426,521,504,785,757
"5879","ENSRNOG00000047499","Rbm15",274,198,186,394,217,431,264,462,390
"5880","ENSRNOG00000018783","Bcas2",133,159,176,385,259,226,221,376,316
"5881","ENSRNOG00000067768",NA,0,0,0,0,0,0,0,0,0
"5882","ENSRNOG00000023457","Stpg2",1,0,0,0,0,0,0,0,0
"5883","ENSRNOG00000009345","Ugt8",0,0,0,0,0,0,0,0,0
"5884","ENSRNOG00000054375","Nhlh2",0,0,0,1,0,0,0,0,0
"5885","ENSRNOG00000019417","Hsd3b5",0,0,0,0,0,0,0,0,0
"5886","ENSRNOG00000012508","Slc39a8",0,2,1,2,2,4,2,7,9
"5887","ENSRNOG00000012436","Adh6",257,160,95,5985,1832,3442,2541,2603,2513
"5888","ENSRNOG00000018569","Ahcyl1",1362,1074,1309,2586,1619,2101,1511,2469,2213
"5889","ENSRNOG00000012281","Adh6a",0,0,0,1,1,0,0,0,1
"5890","ENSRNOG00000011311","Papss1",751,571,584,1331,773,1223,861,1300,1334
"5891","ENSRNOG00000018201","Prok1",0,0,0,0,0,0,0,0,0
"5892","ENSRNOG00000065373","Adh1-ps1",0,0,0,0,0,0,0,0,0
"5893","ENSRNOG00000018659","Csf1",1390,892,1068,1553,1098,2852,3020,4229,4274
"5894","ENSRNOG00000014575","Rtca",375,277,370,580,324,431,361,646,533
"5895","ENSRNOG00000069176","Adh6",0,0,0,0,0,1,0,0,0
"5896","ENSRNOG00000015029","Dbt",962,803,759,1763,964,1150,1005,1716,1411
"5897","ENSRNOG00000046357","Adh5",874,507,577,1829,903,1545,1018,1555,1532
"5898","ENSRNOG00000015026","Arhgef11",1818,831,900,1270,696,1532,1040,1683,1457
"5899","ENSRNOG00000014059","Odf2l",58,28,23,97,50,72,46,63,68
"5900","ENSRNOG00000023338","Tspan2",242,221,297,241,205,263,152,194,180
"5901","ENSRNOG00000012630","Rhoc",1752,960,1132,2673,1095,2842,2329,3668,3552
"5902","ENSRNOG00000012947","Metap1",718,490,545,1164,641,1008,882,1373,1330
"5903","ENSRNOG00000012946","Mov10",209,93,87,290,116,361,194,359,306
"5904","ENSRNOG00000016793","Tshb",1,0,0,2,0,1,1,1,0
"5905","ENSRNOG00000068931",NA,123,67,76,204,84,178,130,248,188
"5906","ENSRNOG00000028561","AABR07011672.1",0,0,0,0,0,0,0,0,0
"5907","ENSRNOG00000014613","Ddah1",1538,1350,2120,928,1092,2085,1037,1494,1019
"5908","ENSRNOG00000010875","Fam241a",60,56,102,37,24,34,66,328,274
"5909","ENSRNOG00000032715","AABR07010705.1",867,682,847,1066,677,1373,1163,1883,1650
"5910","ENSRNOG00000063693","LOC120100609",0,0,0,0,0,0,0,0,0
"5911","ENSRNOG00000011053","Cyp2u1",163,97,64,296,158,248,474,602,513
"5912","ENSRNOG00000011559","Cnn3",8175,5958,7339,13476,7272,9074,4848,8672,7093
"5913","ENSRNOG00000063905","Hsd3b3",0,0,0,0,0,0,0,0,0
"5914","ENSRNOG00000017784","Lrif1",176,161,189,386,233,307,340,495,373
"5915","ENSRNOG00000009845","Acadm",331,231,287,588,257,385,368,595,631
"5916","ENSRNOG00000070622","Hsd3b1",0,0,0,0,0,0,0,0,0
"5917","ENSRNOG00000011654","Plk4",75,88,77,122,117,206,41,102,97
"5918","ENSRNOG00000010183","Gask1b",4381,3070,4354,1307,1076,1643,1833,3599,3131
"5919","ENSRNOG00000011817","Rpl22l1",124,153,192,431,349,328,548,623,818
"5920","ENSRNOG00000024120","Rxfp1",13,3,13,7,6,9,11,21,15
"5921","ENSRNOG00000012729","Mfsd8",226,158,206,356,192,289,293,532,466
"5922","ENSRNOG00000056545","LOC102552324",0,1,0,1,1,1,2,2,0
"5923","ENSRNOG00000011211","Pex5l",0,2,0,0,0,0,0,1,0
"5924","ENSRNOG00000067850",NA,5,4,2,4,2,8,4,6,4
"5925","ENSRNOG00000070305","S100a7l2",0,0,0,0,0,0,0,0,0
"5926","ENSRNOG00000064106",NA,0,0,0,0,0,0,0,2,0
"5927","ENSRNOG00000011612","Tdo2",0,0,0,0,0,0,0,0,0
"5928","ENSRNOG00000047473","LOC100909434",0,0,2,10,6,2,6,17,8
"5929","ENSRNOG00000014674","Exosc9",171,135,156,274,161,259,241,346,291
"5930","ENSRNOG00000015423","Ccna2",523,410,433,817,838,1539,280,650,548
"5931","ENSRNOG00000020642","Flad1",272,146,162,246,131,291,184,305,283
"5932","ENSRNOG00000066838",NA,32,36,40,105,81,76,92,90,89
"5933","ENSRNOG00000049513","Lenep",0,0,0,0,0,0,0,0,0
"5934","ENSRNOG00000015816","Bbs7",206,163,200,292,198,228,198,329,356
"5935","ENSRNOG00000051606","LOC100360380",43,31,49,124,77,69,76,87,53
"5936","ENSRNOG00000027894","Iqgap3",427,238,197,430,312,751,113,248,231
"5937","ENSRNOG00000020822","Atp8b2",2432,1400,1595,1641,878,1678,1474,3006,2610
"5938","ENSRNOG00000015421","Slc27a3",76,23,34,118,48,92,38,95,78
"5939","ENSRNOG00000066453","Strit1",0,0,0,0,0,0,0,0,0
"5940","ENSRNOG00000015153","Ints3",1437,834,925,1720,923,1736,986,1996,1292
"5941","ENSRNOG00000063260",NA,0,0,1,2,3,2,1,1,2
"5942","ENSRNOG00000043095","Etv3",544,257,368,409,243,461,390,589,561
"5943","ENSRNOG00000025406","Iqgap2",10,31,74,28,49,101,81,93,70
"5944","ENSRNOG00000066460",NA,0,0,0,0,0,0,0,0,0
"5945","ENSRNOG00000064316",NA,0,0,0,0,0,0,0,0,0
"5946","ENSRNOG00000011057","Mfn1",440,284,364,612,394,527,547,862,768
"5947","ENSRNOG00000028403","Ptcd2",110,63,73,197,147,182,175,239,211
"5948","ENSRNOG00000017986","Zfp458",5,4,13,39,22,26,21,31,26
"5949","ENSRNOG00000043511","Etv3l",0,1,1,0,0,0,1,0,0
"5950","ENSRNOG00000017272","Mrps27",259,168,171,456,234,348,225,437,337
"5951","ENSRNOG00000011070","Gnb4",179,109,139,129,92,125,286,1067,827
"5952","ENSRNOG00000031576","Zfp455",17,17,18,50,37,32,38,54,45
"5953","ENSRNOG00000012645","Mecom",1016,727,720,1851,1199,1460,607,1024,772
"5954","ENSRNOG00000065312","Nbea",1234,888,1030,1637,1098,1390,1100,2057,1464
"5955","ENSRNOG00000057159","Rsl1",70,69,93,203,125,192,230,219,217
"5956","ENSRNOG00000018054","F2rl2",12,2,8,22,25,23,4,7,6
"5957","ENSRNOG00000067567",NA,0,0,0,1,1,0,0,2,2
"5958","ENSRNOG00000018679","Rptn",0,0,0,0,0,0,0,0,0
"5959","ENSRNOG00000010071","C2h4orf46",238,209,209,230,179,355,148,354,348
"5960","ENSRNOG00000010889","Fbxw7",45,25,30,40,25,36,27,44,53
"5961","ENSRNOG00000059480","Supt20h",916,562,720,1446,900,1342,1005,1612,1342
"5962","ENSRNOG00000010210","Slc7a11",51,36,25,147,86,139,65,122,68
"5963","ENSRNOG00000043414","Fcrl5",0,0,0,0,0,0,0,0,0
"5964","ENSRNOG00000069289",NA,0,0,0,0,0,0,0,0,1
"5965","ENSRNOG00000051623","Exosc8",114,105,100,252,150,184,143,190,158
"5966","ENSRNOG00000069082","Tchh",0,0,0,0,0,0,0,0,0
"5967","ENSRNOG00000056746","Tchh",0,0,0,5,0,2,0,0,1
"5968","ENSRNOG00000009610","Tchhl1",0,0,0,0,0,0,0,0,0
"5969","ENSRNOG00000058694","Alg5",289,266,274,547,403,512,446,719,708
"5970","ENSRNOG00000065314",NA,30,23,32,47,32,54,31,63,63
"5971","ENSRNOG00000010105","S100a11",11137,11139,16157,10503,8457,9442,6457,12510,10473
"5972","ENSRNOG00000012427","Veph1",33,41,41,43,46,82,68,85,57
"5973","ENSRNOG00000023226","S100a10",774,679,1124,1981,1011,1374,1606,3224,2772
"5974","ENSRNOG00000068452","Vom2r46",0,0,0,1,0,0,0,0,0
"5975","ENSRNOG00000069471",NA,0,0,0,0,0,0,0,0,0
"5976","ENSRNOG00000012280","Ptx3",33,27,25,41,15,28,23,38,37
"5977","ENSRNOG00000014178","Acad9",226,142,187,377,205,273,224,366,299
"5978","ENSRNOG00000019590","Smg5",615,316,334,441,266,564,323,565,467
"5979","ENSRNOG00000024594","Fhdc1",68,39,37,64,24,54,82,126,113
"5980","ENSRNOG00000048617","Ensa",477,295,340,657,305,864,589,929,963
"5981","ENSRNOG00000011400","Ralyl",0,0,0,0,0,0,0,0,0
"5982","ENSRNOG00000009276","Schip1",531,426,570,153,154,227,188,358,306
"5983","ENSRNOG00000039588","Mcidas",0,0,0,3,0,2,0,4,1
"5984","ENSRNOG00000063783",NA,10,2,3,6,6,15,12,23,19
"5985","ENSRNOG00000012312","Prr9",0,0,0,0,0,0,0,0,0
"5986","ENSRNOG00000012556","Isl1",78,65,66,121,64,128,66,114,90
"5987","ENSRNOG00000022234","mrpl24",266,166,235,464,227,348,253,460,424
"5988","ENSRNOG00000069382",NA,0,0,0,0,0,0,0,0,0
"5989","ENSRNOG00000024845","Mrps21",191,202,289,415,334,285,371,510,506
"5990","ENSRNOG00000011645","Mettl25b",129,50,85,109,56,139,103,136,147
"5991","ENSRNOG00000024028","Sprr1a",0,0,3,0,0,0,0,1,0
"5992","ENSRNOG00000012019","B3galnt1",293,214,234,549,317,404,686,981,957
"5993","ENSRNOG00000021155","Ctsk",253,131,148,583,273,460,593,751,736
"5994","ENSRNOG00000064586",NA,0,0,0,0,0,0,0,0,0
"5995","ENSRNOG00000011402","Isg20l2",363,238,284,437,273,457,312,485,430
"5996","ENSRNOG00000038091","Sohlh2",0,0,0,1,2,0,0,0,0
"5997","ENSRNOG00000016070","Trpc3",1,3,2,0,1,0,0,0,0
"5998","ENSRNOG00000027408","Ppid",198,147,175,241,145,266,205,227,216
"5999","ENSRNOG00000059463","Slc39a1",2318,1218,1390,1815,998,2474,2695,4639,3980
"6000","ENSRNOG00000010534","Ankrd50",1089,792,933,709,434,666,390,604,520
"6001","ENSRNOG00000009538","Etfdh",459,322,420,838,477,471,542,888,688
"6002","ENSRNOG00000019184","Npr3",1777,992,1018,999,624,814,238,213,164
"6003","ENSRNOG00000016353","Nim1k",0,0,1,1,2,3,0,7,3
"6004","ENSRNOG00000011913","Cp",65,60,71,151,105,121,421,341,387
"6005","ENSRNOG00000061857","Mgst2",21,32,26,65,43,33,199,177,203
"6006","ENSRNOG00000028345","Vom2r47",0,0,0,1,0,0,0,0,0
"6007","ENSRNOG00000020673","Pbxip1",1419,718,639,914,393,992,902,1237,1241
"6008","ENSRNOG00000031406","Hps3",150,132,131,296,187,206,234,337,329
"6009","ENSRNOG00000010768","Kpna4",709,725,838,1379,946,1094,980,1561,1352
"6010","ENSRNOG00000012302","Gucy1a1",7,1,8,6,8,3,2,3,5
"6011","ENSRNOG00000063747",NA,18,15,18,18,8,11,14,19,22
"6012","ENSRNOG00000010248","Serpini1",46,59,62,180,72,115,617,1155,749
"6013","ENSRNOG00000020836","Rorc",0,0,0,0,0,0,0,0,0
"6014","ENSRNOG00000064641",NA,0,0,0,0,0,0,0,0,0
"6015","ENSRNOG00000010349","Ghrl",17,6,13,21,3,13,11,22,9
"6016","ENSRNOG00000065199","LOC100911668",606,255,446,520,249,500,280,379,321
"6017","ENSRNOG00000008463","Rundc3b",1,1,2,0,2,1,2,3,1
"6018","ENSRNOG00000008121","Slc13a1",0,0,0,0,0,0,0,0,0
"6019","ENSRNOG00000069707",NA,14,9,14,10,7,10,9,9,9
"6020","ENSRNOG00000064203","Or6d13b",0,0,0,0,0,0,0,0,0
"6021","ENSRNOG00000014617","Tgoln2",2851,2474,2877,3805,2483,3976,4462,5648,5013
"6022","ENSRNOG00000008980","Rbm48",36,49,52,90,57,81,64,89,111
"6023","ENSRNOG00000007608","Fezf1",0,0,0,0,0,0,0,0,0
"6024","ENSRNOG00000067771",NA,5,3,3,8,4,9,5,7,5
"6025","ENSRNOG00000009135","LOC500007",1,1,3,6,0,0,5,6,3
"6026","ENSRNOG00000010628","Sec13",1284,1011,1356,1803,1051,1864,783,1794,1404
"6027","ENSRNOG00000067999",NA,179,143,197,291,171,262,207,337,332
"6028","ENSRNOG00000009172","Cpvl",6,1,2,3,0,1,0,0,0
"6029","ENSRNOG00000021695","Hyal6",0,0,0,0,0,0,0,0,0
"6030","ENSRNOG00000014753","Tcf7l1",2596,1192,1689,3909,1667,3620,1529,2941,2151
"6031","ENSRNOG00000011052","Gars1",6379,3613,4170,7197,4242,6889,3456,7420,5764
"6032","ENSRNOG00000022837","Slc25a40",174,129,135,402,221,291,270,366,377
"6033","ENSRNOG00000026055","Neurod6",0,0,0,0,0,2,0,2,0
"6034","ENSRNOG00000061080","Kmt2c",3809,1891,2006,5040,2641,4181,2832,4624,3481
"6035","ENSRNOG00000052745","Met",1138,577,557,656,358,540,422,490,380
"6036","ENSRNOG00000009258","Cdk6",525,296,438,343,243,483,241,515,330
"6037","ENSRNOG00000056660","AABR07025928.1",18,15,28,33,31,26,32,51,46
"6038","ENSRNOG00000011145","Crhr2",2,0,0,0,0,0,1,0,1
"6039","ENSRNOG00000063850",NA,0,0,0,0,0,1,0,0,0
"6040","ENSRNOG00000013520","Mat2a",3228,2249,2655,3123,1885,2715,1553,1973,1826
"6041","ENSRNOG00000061046","Golga3-ps1",862,604,758,905,511,822,648,1055,984
"6042","ENSRNOG00000011653","Washc2c",1738,993,1013,2788,1383,1820,1889,2926,2395
"6043","ENSRNOG00000039466","Hyal5",0,0,0,0,0,0,0,0,0
"6044","ENSRNOG00000052444","Samd9",80,66,67,273,185,189,196,268,235
"6045","ENSRNOG00000025214","AC099360.1",0,0,1,0,0,1,0,0,1
"6046","ENSRNOG00000069815",NA,5,19,15,35,25,12,13,19,16
"6047","ENSRNOG00000009571","Wipf3",578,299,292,122,98,187,203,632,477
"6048","ENSRNOG00000064940",NA,0,0,0,0,0,0,0,0,0
"6049","ENSRNOG00000065843",NA,14,11,15,32,18,23,34,45,24
"6050","ENSRNOG00000043114","Tomm7",132,130,146,220,77,135,171,208,241
"6051","ENSRNOG00000071163",NA,0,0,0,0,0,0,0,0,0
"6052","ENSRNOG00000049057","Znrf2",419,306,308,574,343,581,616,950,854
"6053","ENSRNOG00000007234","Cyp51",907,1496,956,2487,2350,2248,4238,5898,6508
"6054","ENSRNOG00000067229",NA,11,7,10,26,10,19,26,33,27
"6055","ENSRNOG00000009176","Mkrn2",755,529,572,1125,615,940,658,885,801
"6056","ENSRNOG00000069504",NA,0,0,0,0,0,0,0,0,0
"6057","ENSRNOG00000046734","Evx1",0,0,0,0,0,0,0,0,0
"6058","ENSRNOG00000067740","RGD1564696",2,0,0,0,0,1,0,5,0
"6059","ENSRNOG00000069797",NA,86,37,33,80,36,97,52,68,51
"6060","ENSRNOG00000006675","Fabp1",0,0,0,0,0,0,0,0,0
"6061","ENSRNOG00000067894",NA,0,0,0,0,0,0,2,2,1
"6062","ENSRNOG00000070182",NA,0,0,0,0,0,0,0,0,0
"6063","ENSRNOG00000006030","Ptprz1",0,0,0,0,0,1,0,0,0
"6064","ENSRNOG00000013314","Avl9",636,477,546,993,695,945,1142,1374,1221
"6065","ENSRNOG00000010153","Raf1",2385,1415,1832,2972,1646,2475,1506,2719,2348
"6066","ENSRNOG00000047571","RGD1563231",0,0,0,0,0,0,0,0,0
"6067","ENSRNOG00000010517","Hycc1",431,323,356,948,511,751,699,1384,1132
"6068","ENSRNOG00000066577",NA,0,0,0,0,0,0,0,0,0
"6069","ENSRNOG00000047464","LOC100360848",0,0,0,0,0,0,0,0,0
"6070","ENSRNOG00000065201","Vom1r88",0,0,0,0,0,0,0,1,0
"6071","ENSRNOG00000071106",NA,0,0,0,0,0,0,0,0,0
"6072","ENSRNOG00000064534",NA,0,0,0,3,0,1,2,2,0
"6073","ENSRNOG00000064697",NA,0,0,0,0,0,0,0,0,0
"6074","ENSRNOG00000022182","Rint1",590,434,569,822,431,817,471,819,654
"6075","ENSRNOG00000002524","Gpr37",5,9,9,6,4,13,12,14,12
"6076","ENSRNOG00000021817","Irak2",116,60,69,91,43,87,72,91,89
"6077","ENSRNOG00000026319","Akap9",868,698,965,1171,697,956,902,1296,1155
"6078","ENSRNOG00000012165","Itprid1",0,0,0,0,0,0,0,0,0
"6079","ENSRNOG00000009226","Crygn",0,0,0,0,0,0,0,0,0
"6080","ENSRNOG00000049829","AABR07060872.1",0,0,0,0,0,0,0,0,0
"6081","ENSRNOG00000062790","LOC100361052",0,0,0,0,0,0,0,0,0
"6082","ENSRNOG00000063497","Vom1r74",0,0,0,0,0,0,0,0,0
"6083","ENSRNOG00000063277",NA,0,0,0,0,0,0,0,0,0
"6084","ENSRNOG00000006802","Lrrn1",0,0,0,0,0,0,0,0,0
"6085","ENSRNOG00000068151","Vom1r75",0,0,0,0,0,0,1,0,0
"6086","ENSRNOG00000010930","Usp39",833,581,712,1381,787,1192,828,1289,1136
"6087","ENSRNOG00000051748","AABR07060628.1",0,0,0,0,0,0,0,0,0
"6088","ENSRNOG00000012764","Agap3",1111,431,507,791,351,982,523,855,835
"6089","ENSRNOG00000000017","Steap1",44,16,39,109,56,78,26,67,65
"6090","ENSRNOG00000011713","LOC691113",604,348,441,668,415,598,454,709,642
"6091","ENSRNOG00000010205","Mturn",50,34,29,21,11,20,40,37,40
"6092","ENSRNOG00000009153","Cidec",0,0,0,0,0,0,0,0,0
"6093","ENSRNOG00000068982","Vom1r77",0,0,0,0,0,0,0,0,0
"6094","ENSRNOG00000013383","Tmub1",412,170,203,304,132,235,183,306,241
"6095","ENSRNOG00000065661","Vom1r78",0,0,0,0,0,0,0,0,0
"6096","ENSRNOG00000061100","Tmem150a",3062,1557,1609,2986,1458,2615,1777,2871,2353
"6097","ENSRNOG00000011250","Inmt",0,0,0,0,0,0,0,0,1
"6098","ENSRNOG00000063679","Samd9l",355,370,398,817,486,675,798,929,729
"6099","ENSRNOG00000012035","Rnf181",1383,1040,1207,1732,1004,1581,1914,2505,2492
"6100","ENSRNOG00000055103","Cftr",0,0,1,0,1,4,2,0,1
"6101","ENSRNOG00000014751","Ret",0,1,0,1,0,0,0,0,0
"6102","ENSRNOG00000012659","Vamp5",95,54,45,133,55,132,100,122,149
"6103","ENSRNOG00000011667","Fastk",1619,654,765,1250,488,1456,679,1373,1235
"6104","ENSRNOG00000006486","Reg1a",0,0,0,0,0,0,0,0,0
"6105","ENSRNOG00000066685",NA,0,0,0,0,0,0,0,0,0
"6106","ENSRNOG00000069229","Or6d12b",0,0,0,0,0,0,0,0,0
"6107","ENSRNOG00000006102","Pole4",627,392,441,693,343,669,383,742,609
"6108","ENSRNOG00000066243","Or6d13c",0,0,0,0,0,0,0,0,0
"6109","ENSRNOG00000067399","Or6d12c",0,0,0,0,0,0,0,0,0
"6110","ENSRNOG00000009894","Vps50",287,234,334,793,519,571,594,850,791
"6111","ENSRNOG00000070516","Ptbp1-ps3",51,21,23,22,12,54,9,26,21
"6112","ENSRNOG00000014347","Slc4a2",1811,673,905,1192,530,1426,1002,1557,1454
"6113","ENSRNOG00000070550","Or6d14",0,0,0,0,0,0,0,0,0
"6114","ENSRNOG00000010761","Sftpb",0,0,0,0,0,0,0,0,0
"6115","ENSRNOG00000007212","Hyal4",0,0,0,0,0,0,0,0,0
"6116","ENSRNOG00000007412","Dok1",167,71,112,136,75,162,109,224,207
"6117","ENSRNOG00000011791","Zfand4",41,30,40,119,86,126,76,162,145
"6118","ENSRNOG00000021729","Iqub",20,8,11,32,19,33,30,36,27
"6119","ENSRNOG00000008017","Cdk5",639,482,495,1096,647,976,832,1474,1291
"6120","ENSRNOG00000026196","Lrrd1",0,0,0,1,1,1,0,2,0
"6121","ENSRNOG00000009411","Chn2",29,31,37,50,32,64,50,99,56
"6122","ENSRNOG00000068631","LOC685069",3,1,1,2,1,1,0,3,1
"6123","ENSRNOG00000013668","Capg",453,236,219,662,322,698,931,1437,1591
"6124","ENSRNOG00000071062","Ndufa5",285,238,306,626,381,418,352,514,475
